MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW,Speed mph,hurricane_datetime,PathChange
563455000.0,2020-09-20 06:00:00,26.21619,-79.16931,17.1,256.4,257.0,MAERSK BULAN,IMO9355343,9V7693,70.0,0.0,223.0,32.0,12.0,71.0,A,WILFRED,17,9/20/2020,600,  , TS,14.9,41.5,35.0,1007.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12194230685968,2020-09-20 06:00:00,stayed on course
367222000.0,2020-09-20 06:00:00,36.86536,-74.99253,8.0,269.6,281.0,WALTER S DIEHL,IMO8511495,NWSD,80.0,0.0,206.0,29.0,12.0,71.0,A,WILFRED,17,9/20/2020,600,  , TS,14.9,41.5,35.0,1007.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12194230685968,2020-09-20 06:00:00,veered off course
636015050.0,2020-09-20 12:00:00,26.37549,-78.76332,0.8,237.6,207.0,SCF PRIME,IMO9577082,A8YG7,80.0,0.0,228.0,32.0,14.5,89.0,A,TEDDY,49,9/20/2020,1200,  , HU,28.0,62.6,85.0,963.0,180.0,180.0,180.0,180.0,120.0,100.0,80.0,100.0,70.0,60.0,30.0,60.0,9.167553939324216,2020-09-20 12:00:00,veered off course
212175000.0,2020-09-20 12:00:00,26.26868,-78.3876,19.4,292.0,293.0,EUROPE,IMO9285988,P3VZ9,70.0,0.0,333.0,42.0,14.5,71.0,A,WILFRED,17,9/20/2020,1200,  , TD,15.4,43.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.753917921546257,2020-09-20 12:00:00,veered off course
241090000.0,2020-09-20 12:00:00,25.86881,-79.52033,10.1,185.9,186.0,MINERVA EMMA,IMO9296195,SVBF9,80.0,0.0,246.0,42.0,14.8,89.0,A,WILFRED,17,9/20/2020,1200,  , TD,15.4,43.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.753917921546257,2020-09-20 12:00:00,stayed on course
352255000.0,2020-09-21 00:00:00,25.70571,-79.53759,15.7,181.7,183.0,G SYMPHONY,IMO9534614,3FCJ9,80.0,0.0,230.0,36.0,11.6,80.0,A,WILFRED,17,9/21/2020,0,  , TD,15.8,46.7,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.83696336023084,2020-09-21 00:00:00,stayed on course
538002953.0,2020-09-21 00:00:00,40.55293,-69.19111,14.0,287.4,292.0,SCT SANTIAGO,IMO9302566,V7NF7,70.0,0.0,294.0,32.0,13.5,71.0,A,WILFRED,17,9/21/2020,0,  , TD,15.8,46.7,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.83696336023084,2020-09-21 00:00:00,veered off course
240158000.0,2020-09-21 00:00:00,26.08962,-79.4917,14.9,1.0,4.0,ALONISSOS,IMO9250531,SXPG,80.0,0.0,243.0,42.0,14.9,71.0,A,TEDDY,49,9/21/2020,0,  , HU,29.0,63.7,80.0,963.0,200.0,200.0,150.0,170.0,120.0,110.0,70.0,100.0,70.0,60.0,30.0,60.0,7.032890079700258,2020-09-21 00:00:00,veered off course
538008861.0,2020-09-21 00:00:00,40.57852,-69.03695,12.7,273.0,277.0,SEAWAYS GUAYAQUIL,IMO9389837,V7A2846,89.0,0.0,228.0,32.0,12.6,89.0,A,BETA,34,9/21/2020,0,  , TS,27.5,94.1,50.0,993.0,170.0,30.0,40.0,130.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.107264066885573,2020-09-21 00:00:00,veered off course
563936000.0,2020-09-21 00:00:00,25.35739,-79.90729,14.6,9.3,7.0,EAGLE TAMPA,IMO9253076,S6NK6,80.0,0.0,246.0,42.0,14.8,71.0,A,PAULETTE,88,9/21/2020,0,  , TS,34.1,31.2,35.0,1008.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.957737778820253,2020-09-21 00:00:00,veered off course
215676000.0,2020-09-21 06:00:00,37.47821,-74.51909,13.7,235.8,241.0,ORDU,IMO9584047,9HA2780,70.0,0.0,229.0,32.0,14.5,71.0,A,PAULETTE,88,9/21/2020,600,  , TS,33.3,31.2,35.0,1008.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212545923726957,2020-09-21 06:00:00,veered off course
636013522.0,2020-09-21 06:00:00,35.7011,-74.85683,16.1,218.0,218.0,APL NEW JERSEY,IMO9350020,A8NM6,70.0,0.0,293.0,40.0,14.0,71.0,A,PAULETTE,88,9/21/2020,600,  , TS,33.3,31.2,35.0,1008.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212545923726957,2020-09-21 06:00:00,veered off course
255805855.0,2020-09-21 06:00:00,25.79454,-79.53987,20.7,24.3,24.0,MSC CHLOE,IMO9720483,CQZB,70.0,0.0,299.0,38.0,12.0,71.0,A,PAULETTE,88,9/21/2020,600,  , TS,33.3,31.2,35.0,1008.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212545923726957,2020-09-21 06:00:00,stayed on course
477510600.0,2020-09-21 06:00:00,25.94174,-79.76304,20.2,57.0,63.0,MSC KALAMATA,IMO9244946,VRPE8,70.0,0.0,304.0,40.0,14.0,71.0,A,TEDDY,49,9/21/2020,600,  , HU,29.7,63.5,80.0,962.0,200.0,200.0,150.0,150.0,110.0,110.0,60.0,80.0,70.0,60.0,30.0,50.0,8.30718723384483,2020-09-21 06:00:00,veered off course
257613000.0,2020-09-21 06:00:00,26.53758,-79.46839,15.7,348.9,354.0,TALISMAN,IMO9191319,LAOW5,70.0,0.0,240.0,32.0,11.8,71.0,A,PAULETTE,88,9/21/2020,600,  , TS,33.3,31.2,35.0,1008.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212545923726957,2020-09-21 06:00:00,veered off course
477214700.0,2020-09-21 12:00:00,36.74402,-75.44767,10.8,267.0,270.0,OOCL EUROPE,IMO9300805,VRBX7,70.0,0.0,322.0,42.0,14.5,79.0,A,PAULETTE,88,9/21/2020,1200,  , TS,32.9,29.8,35.0,1008.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.269418776508637,2020-09-21 12:00:00,veered off course
338794000.0,2020-09-21 12:00:00,36.84083,-75.5615,7.1,266.7,272.0,ARC INDEPENDENCE,IMO9332925,WAIE,70.0,0.0,228.0,32.0,9.6,70.0,A,PAULETTE,88,9/21/2020,1200,  , TS,32.9,29.8,35.0,1008.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.269418776508637,2020-09-21 12:00:00,veered off course
338408000.0,2020-09-21 12:00:00,40.5,-68.7155,19.2,288.2,300.0,MAERSK CHICAGO,IMO9332975,WMCS,70.0,0.0,299.0,40.0,14.5,71.0,A,PAULETTE,88,9/21/2020,1200,  , TS,32.9,29.8,35.0,1008.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.269418776508637,2020-09-21 12:00:00,veered off course
255805683.0,2020-09-21 18:00:00,40.56681,-69.37647,11.8,268.4,267.0,E R CALAIS,IMO9301445,CQEG,70.0,0.0,210.0,30.0,11.5,79.0,A,PAULETTE,88,9/21/2020,1800,  , TS,33.3,28.1,40.0,1008.0,60.0,60.0,70.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.034103286268678,2020-09-21 18:00:00,veered off course
477738200.0,2020-09-21 18:00:00,40.55081,-70.14158,14.8,266.2,267.0,COSCO PHILIPPINES,IMO9448762,VRGM7,70.0,0.0,334.0,42.0,14.5,72.0,A,PAULETTE,88,9/21/2020,1800,  , TS,33.3,28.1,40.0,1008.0,60.0,60.0,70.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.034103286268678,2020-09-21 18:00:00,veered off course
220216000.0,2020-09-21 18:00:00,34.70435,-75.48237,9.1,55.4,46.0,OLIVIA MAERSK,IMO9251638,OXKO2,70.0,0.0,237.0,32.0,12.0,71.0,A,PAULETTE,88,9/21/2020,1800,  , TS,33.3,28.1,40.0,1008.0,60.0,60.0,70.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.034103286268678,2020-09-21 18:00:00,veered off course
212276000.0,2020-09-22 00:00:00,25.10699,-79.97879,0.9,6.3,120.0,YM SEATTLE,IMO9360910,C4XC2,70.0,0.0,259.0,32.0,12.6,74.0,A,PAULETTE,88,9/22/2020,0,  , TS,33.8,26.3,50.0,1004.0,30.0,70.0,60.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,18.20895278555333,2020-09-22 00:00:00,veered off course
355899000.0,2020-09-22 00:00:00,36.84982,-74.74605,12.2,265.0,275.0,HONG DAI,IMO9563603,3FMU7,70.0,0.0,225.0,32.0,14.2,70.0,A,BETA,34,9/22/2020,0,  , TS,28.3,96.3,45.0,998.0,110.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.817625909596956,2020-09-22 00:00:00,veered off course
636091480.0,2020-09-22 00:00:00,38.41498,-74.59866,10.6,313.2,317.0,HEBE,IMO9334375,A8OH7,70.0,0.0,220.0,32.0,12.2,71.0,A,BETA,34,9/22/2020,0,  , TS,28.3,96.3,45.0,998.0,110.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.817625909596956,2020-09-22 00:00:00,veered off course
240243000.0,2020-09-22 06:00:00,25.57107,-79.67635,12.1,358.0,359.0,MINERVA IRIS,IMO9285861,SVCP,80.0,0.0,243.0,42.0,14.8,89.0,A,PAULETTE,88,9/22/2020,600,  , TS,34.5,24.6,50.0,1002.0,30.0,70.0,60.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09531000249407,2020-09-22 06:00:00,stayed on course
563353000.0,2020-09-22 12:00:00,43.18575,-65.92263,14.4,268.7,273.0,PHOENIX ADMIRAL,IMO9482603,9V8776,80.0,0.0,249.0,44.0,14.9,80.0,A,BETA,34,9/22/2020,1200,  , TS,28.8,96.8,35.0,1002.0,90.0,50.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0635903229761774,2020-09-22 12:00:00,veered off course
636092815.0,2020-09-22 12:00:00,25.67354,-79.99168,9.4,340.5,346.0,AS PETULIA,IMO9374454,D5PH9,71.0,0.0,212.0,30.0,7.8,71.0,A,PAULETTE,88,9/22/2020,1200,  , LO,34.8,23.1,40.0,1004.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.623659036545543,2020-09-22 12:00:00,stayed on course
215797000.0,2020-09-22 12:00:00,40.49365,-72.79135,15.7,258.3,259.0,KONSTANTINA,IMO8906755,9HBG8,70.0,0.0,236.0,32.0,12.0,71.0,A,PAULETTE,88,9/22/2020,1200,  , LO,34.8,23.1,40.0,1004.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.623659036545543,2020-09-22 12:00:00,veered off course
636016435.0,2020-09-22 12:00:00,42.44097,-69.42244,19.5,256.5,258.0,MSC KATYA R,IMO9227302,D5GE4,70.0,0.0,281.0,32.0,12.5,74.0,A,BETA,34,9/22/2020,1200,  , TS,28.8,96.8,35.0,1002.0,90.0,50.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0635903229761774,2020-09-22 12:00:00,veered off course
636017445.0,2020-09-22 12:00:00,25.42874,-79.58448,15.1,7.6,9.0,MARIA ENERGY,IMO9659725,D5KZ6,80.0,0.0,290.0,38.0,12.0,71.0,A,PAULETTE,88,9/22/2020,1200,  , LO,34.8,23.1,40.0,1004.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.623659036545543,2020-09-22 12:00:00,stayed on course
255806078.0,2020-09-22 18:00:00,40.32465,-73.58585,12.1,306.4,306.0,NORTHERN MAGNUM,IMO9252541,CQIV4,71.0,0.0,300.0,40.0,-11.8,71.0,A,TEDDY,49,9/22/2020,1800,  , HU,40.3,64.2,80.0,952.0,470.0,390.0,270.0,280.0,240.0,120.0,130.0,210.0,80.0,80.0,80.0,110.0,15.146664573147628,2020-09-22 18:00:00,veered off course
218650000.0,2020-09-22 18:00:00,28.44306,-77.80013,13.4,328.6,327.0,MSC CHICAGO,IMO9290555,DFDG2,70.0,0.0,336.0,45.0,15.0,71.0,A,BETA,34,9/22/2020,1800,  , TD,28.9,96.5,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.237643590342496,2020-09-22 18:00:00,veered off course
241312000.0,2020-09-23 00:00:00,34.60124,-75.01931,11.3,18.1,16.0,MAERSK ENPING,IMO9475686,SVBY2,70.0,0.0,366.0,48.0,15.5,71.0,A,PAULETTE,88,9/23/2020,0,  , LO,34.8,20.5,35.0,1006.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.354071242049953,2020-09-23 00:00:00,veered off course
356436000.0,2020-09-23 06:00:00,26.3593,-79.55748,10.2,60.4,69.0,EVERGLORY,IMO8512889,3EPI9,70.0,0.0,225.0,32.0,13.2,70.0,A,PAULETTE,88,9/23/2020,600,  , LO,35.0,19.2,40.0,1006.0,30.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.492037826591842,2020-09-23 06:00:00,veered off course
565108000.0,2020-09-23 06:00:00,25.07141,-79.60521,13.2,6.5,3.0,EAGLE KUCHING,IMO9417000,9V8132,80.0,0.0,243.0,42.0,14.6,71.0,A,BETA,34,9/23/2020,600,  , EX,29.4,95.4,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114358854821539,2020-09-23 06:00:00,stayed on course
538003268.0,2020-09-23 12:00:00,25.10433,-79.59508,12.7,12.0,9.0,SOUTHPORT,IMO9408530,V7PQ6,80.0,0.0,249.0,44.0,14.9,82.0,A,BETA,34,9/23/2020,1200,  , EX,30.0,94.6,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.572391208866664,2020-09-23 12:00:00,veered off course
565819000.0,2020-09-23 18:00:00,37.44284,-69.84606,10.0,310.8,308.0,MAERSK ALGOL,IMO9342528,9VFV5,70.0,0.0,337.0,45.0,15.0,71.0,A,PAULETTE,88,9/23/2020,1800,  , LO,36.2,17.2,45.0,1003.0,30.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.872898475260913,2020-09-23 18:00:00,veered off course
636018095.0,2020-09-24 00:00:00,36.61722,-72.68563,8.9,270.8,265.0,PEAK PROTEUS,IMO9582477,D5OD6,70.0,0.0,228.0,32.0,14.4,71.0,A,BETA,34,9/24/2020,0,  , EX,30.8,92.4,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.030410473434364,2020-09-24 00:00:00,veered off course
477203100.0,2020-09-24 06:00:00,33.09244,-71.68573,18.7,10.4,10.0,OOCL BERLIN,IMO9622605,VRLN5,70.0,0.0,366.0,48.0,15.5,70.0,A,TEDDY,49,9/24/2020,600,  , EX,52.8,55.8,40.0,977.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.66369191009729,2020-09-24 06:00:00,veered off course
538003526.0,2020-09-24 12:00:00,25.68223,-79.49188,14.2,10.0,11.0,DUBAI GLAMOUR,IMO9402483,V7RK4,80.0,0.0,250.0,44.0,15.0,80.0,A,PAULETTE,88,9/24/2020,1200,  , LO,35.4,17.2,35.0,1012.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.042084329243004,2020-09-24 12:00:00,stayed on course
477316000.0,2020-09-24 12:00:00,38.41395,-69.19902,16.6,305.0,308.0,SEAMAX BRIDGEPORT,IMO9243409,VRYO4,70.0,0.0,322.0,42.0,14.5,71.0,A,PAULETTE,88,9/24/2020,1200,  , LO,35.4,17.2,35.0,1012.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.042084329243004,2020-09-24 12:00:00,veered off course
636014349.0,2020-09-24 18:00:00,25.96183,-79.40827,11.9,201.2,199.0,NS BURGAS,IMO9411020,A8TG7,80.0,0.0,274.0,48.0,17.0,71.0,A,BETA,34,9/24/2020,1800,  , EX,33.0,89.1,20.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0941982767196,2020-09-24 18:00:00,stayed on course
538004985.0,2020-09-24 18:00:00,25.0375,-79.64003,15.9,191.4,188.0,GOLAR CRYSTAL,IMO9624926,V7AF6,70.0,0.0,285.0,43.0,12.2,71.0,A,BETA,34,9/24/2020,1800,  , EX,33.0,89.1,20.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0941982767196,2020-09-24 18:00:00,stayed on course
563685000.0,2020-09-24 18:00:00,25.96444,-79.5049,12.1,2.9,1.0,MAERSK PROGRESS,IMO9283289,9VBB5,80.0,0.0,244.0,42.0,15.4,80.0,A,BETA,34,9/24/2020,1800,  , EX,33.0,89.1,20.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0941982767196,2020-09-24 18:00:00,stayed on course
219973000.0,2020-09-25 00:00:00,38.91955,-69.74626,16.7,294.8,288.0,LEDA MAERSK,IMO9190755,OYXZ2,70.0,0.0,266.0,37.0,14.0,71.0,A,PAULETTE,88,9/25/2020,0,  , LO,33.7,19.8,35.0,1016.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.894197143354422,2020-09-25 00:00:00,veered off course
636015020.0,2020-09-25 00:00:00,39.4612,-70.72852,19.1,286.3,287.0,EXPRESS ATHENS,IMO9484948,A8YC3,70.0,0.0,349.0,45.0,15.5,71.0,A,PAULETTE,88,9/25/2020,0,  , LO,33.7,19.8,35.0,1016.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.894197143354422,2020-09-25 00:00:00,veered off course
354891000.0,2020-09-25 00:00:00,32.4785,-78.57258,18.6,65.5,64.0,NYK NEBULA,IMO9337640,3ENG6,70.0,0.0,294.0,32.0,13.5,71.0,A,BETA,34,9/25/2020,0,  , EX,33.6,87.6,20.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.00527143132418,2020-09-25 00:00:00,veered off course
636016705.0,2020-09-25 00:00:00,38.99033,-67.62767,15.1,284.0,284.0,YM EXPRESS,IMO9496628,D5HJ4,70.0,0.0,259.0,37.0,12.8,71.0,A,PAULETTE,88,9/25/2020,0,  , LO,33.7,19.8,35.0,1016.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.894197143354422,2020-09-25 00:00:00,veered off course
636090864.0,2020-09-25 06:00:00,25.36311,-79.52769,14.2,6.7,5.0,ANGELICA SCHULTE,IMO9296822,A8GV4,80.0,0.0,242.0,42.0,14.8,81.0,A,BETA,34,9/25/2020,600,  , EX,34.1,86.5,15.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.992634116819104,2020-09-25 06:00:00,stayed on course
354092000.0,2020-09-25 06:00:00,38.95792,-67.78943,18.3,283.5,284.0,MSC LAURA,IMO9225665,H9UE,70.0,0.0,300.0,40.0,14.5,71.0,A,BETA,34,9/25/2020,600,  , EX,34.1,86.5,15.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.992634116819104,2020-09-25 06:00:00,veered off course
538008373.0,2020-09-25 12:00:00,36.98783,-71.0273,11.2,279.3,270.0,CYMONA ENERGY,IMO9638173,V7A2289,70.0,0.0,225.0,32.0,9.2,70.0,A,PAULETTE,88,9/25/2020,1200,  , LO,33.0,23.2,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.945588242405837,2020-09-25 12:00:00,veered off course
354751000.0,2020-09-25 12:00:00,25.84817,-79.89033,10.6,236.0,226.0,ORCA I,IMO9318113,3FPD6,70.0,0.0,294.0,33.0,13.5,71.0,A,PAULETTE,88,9/25/2020,1200,  , LO,33.0,23.2,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.945588242405837,2020-09-25 12:00:00,veered off course
636092948.0,2020-09-25 12:00:00,31.35259,-79.46425,18.9,298.4,290.0,CPO BREMEN,IMO9450387,D5WM8,71.0,0.0,334.0,43.0,12.2,71.0,A,PAULETTE,88,9/25/2020,1200,  , LO,33.0,23.2,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.945588242405837,2020-09-25 12:00:00,veered off course
477346500.0,2020-09-25 12:00:00,40.1453,-62.8142,12.0,271.0,272.0,MOL GLIDE,IMO9535163,VRJF2,70.0,0.0,275.0,40.0,14.0,71.0,A,PAULETTE,88,9/25/2020,1200,  , LO,33.0,23.2,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.945588242405837,2020-09-25 12:00:00,veered off course
636013614.0,2020-09-25 18:00:00,26.46791,-79.76359,13.9,3.4,1.0,SELECAO,IMO9388297,A8OD9,80.0,0.0,228.0,32.0,14.3,81.0,A,PAULETTE,88,9/25/2020,1800,  , LO,33.0,25.1,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3496919929457,2020-09-25 18:00:00,veered off course
636019907.0,2020-09-25 18:00:00,26.30289,-79.17235,13.6,271.0,270.0,GILOS,IMO9285823,D5WS5,89.0,0.0,333.0,60.0,11.1,89.0,A,PAULETTE,88,9/25/2020,1800,  , LO,33.0,25.1,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3496919929457,2020-09-25 18:00:00,veered off course
354503000.0,2020-09-25 18:00:00,26.52471,-78.7988,0.2,360.0,219.0,SUNNY GREEN,IMO9008108,3EMA9,80.0,1.0,230.0,36.0,10.8,71.0,A,PAULETTE,88,9/25/2020,1800,  , LO,33.0,25.1,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3496919929457,2020-09-25 18:00:00,stayed on course
564430000.0,2020-09-25 18:00:00,26.19168,-78.73767,12.6,280.0,279.0,PHOENIX VIGOR,IMO9513751,9V8197,80.0,0.0,332.0,60.0,21.1,80.0,A,PAULETTE,88,9/25/2020,1800,  , LO,33.0,25.1,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3496919929457,2020-09-25 18:00:00,veered off course
538006699.0,2020-09-25 18:00:00,44.37376,-66.67839,10.4,235.1,237.0,TRINITY,IMO9730361,V7QJ3,80.0,0.0,274.0,38.0,12.0,71.0,A,PAULETTE,88,9/25/2020,1800,  , LO,33.0,25.1,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3496919929457,2020-09-25 18:00:00,veered off course
357175000.0,2020-09-25 18:00:00,30.79179,-78.26986,19.7,306.4,305.0,NYK REMUS,IMO9416965,3FPB5,70.0,0.0,294.0,32.0,13.5,70.0,A,PAULETTE,88,9/25/2020,1800,  , LO,33.0,25.1,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3496919929457,2020-09-25 18:00:00,veered off course
235076272.0,2020-09-26 00:00:00,37.72983,-74.25849,11.5,338.0,340.0,PARAMOUNT HANOVER,IMO9398723,2CWA7,80.0,0.0,249.0,44.0,14.8,71.0,A,PAULETTE,88,9/26/2020,0,  , LO,33.2,26.8,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.560471780695597,2020-09-26 00:00:00,veered off course
239997000.0,2020-09-26 00:00:00,26.26288,-78.8394,12.8,273.0,275.0,ASTRO SCULPTOR,IMO9235713,SYMO,80.0,0.0,247.0,43.0,14.3,71.0,A,PAULETTE,88,9/26/2020,0,  , LO,33.2,26.8,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.560471780695597,2020-09-26 00:00:00,veered off course
366938710.0,2020-09-26 00:00:00,42.56223,-79.65087,12.2,63.0,62.0,AMERICAN MARINER,IMO7812567,WQZ7791,70.0,0.0,222.0,23.0,9.2,71.0,A,PAULETTE,88,9/26/2020,0,  , LO,33.2,26.8,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.560471780695597,2020-09-26 00:00:00,veered off course
636014557.0,2020-09-26 06:00:00,42.7629,-64.95658,19.7,227.3,228.0,YM MANDATE,IMO9438523,A8UU7,70.0,0.0,299.0,40.0,14.5,71.0,A,PAULETTE,88,9/26/2020,600,  , LO,33.7,28.4,25.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41592819759943,2020-09-26 06:00:00,veered off course
563758000.0,2020-09-26 06:00:00,32.48425,-76.707,18.1,263.8,260.0,NYK RUMINA,IMO9416991,9V7645,70.0,0.0,294.0,32.0,13.5,79.0,A,PAULETTE,88,9/26/2020,600,  , LO,33.7,28.4,25.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41592819759943,2020-09-26 06:00:00,stayed on course
370254000.0,2020-09-26 06:00:00,39.69434,-67.98375,17.4,276.6,276.0,MSC ANGELA,IMO9351593,3ESB8,70.0,0.0,265.0,32.0,12.6,79.0,A,PAULETTE,88,9/26/2020,600,  , LO,33.7,28.4,25.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41592819759943,2020-09-26 06:00:00,veered off course
